DUX4,HSV1
4.11990016655207,0.0476967420312965
-0.325459120942903,-0.714889964085681
-3.39231742277876,-5.12928301694497
-1.95884267524324,-3.03284325668702
0,0
-2.84799690655495,1.11547721741994
-2.84799690655495,1.11547721741994
-2.84799690655495,1.11547721741994
-2.84799690655495,1.11547721741994
-2.84799690655495,1.11547721741994
0,-4.05889368905357
-0.637668303801705,-4.04687672427835
0.171571537846657,-1.69327556830661
0,-5.05889368905357
0.415037499278844,0.587504695283609
-0.718371727590942,-3.44251823570095
-0.849349010722231,-4.34577483684173
-0.588016877025527,-2.00028385539509
0,0
-0.0546633483479152,-4.51160254763644
-0.180697593836078,-1.79798471132501
-0.983363478513444,-5.14363830992204
-0.11721925229558,-1.18157849809196
0,-5.05889368905357
0.463016641132286,-0.41909286397553
-4.68650052718322,-2.7796099315747
1.92368970494071,2.62839257390883
0,-3.47393118833241
0,0
0,0
0.581890975096643,-3.31031557475476
3.12114596750663,2.05843922534186
-1.666262602823,-1.73039294024272
0.108125264831142,-2.06057180646564
0,0
-1.59857293223981,-2.91028118480929
-1.11854886194614,-3.94418913703149
-0.163578551643927,-2.60910858805286
-4.79441586635011,-5.20945336562895
-0.475108418133261,-2.80031164505348
-0.547931769776189,-1.85725982788392
-0.89792809074013,-3.05607592440609
-0.150793141264116,-1.45982074744367
-0.106539061288677,-0.805400050429381
-0.103476119949741,-0.125843932978195
-0.125965232543527,-1.80169319718787
-0.500507561640213,-3.89315053898222
-0.724380148265506,-2.77746376218126
-2.40209844357135,-1.66513284940514
-0.254880274085353,-2.13867217107256
-0.37754796344842,-2.90073426658289
-0.898120385980787,-1.48450917949324
-0.431093845497917,-1.55498515413158
0.0964297626830929,-2.60235263759523
-0.542972728464004,-1.63662162849605
-0.655538718313041,-3.3445295238245
-2.15055967657538,0.249978253008347
-4.30985526258679,-3.72489276186563
-4.68650052718322,-3.51657552574091
-1.14295795384204,-0.973032952399731
-0.181588348947547,-1.66014252292161
0.602067977723814,-3.33146886209697
0.119180202697185,-2.75032397702123
0.212016668572229,-1.85270390923248
-0.262287089038587,-3.39605982446458
0,0
0,0
0,-5.05889368905357
0,0
0,-4.05889368905357
0,-5.05889368905357
0,-5.05889368905357
0,0
0,0
-5.64385618977472,0
-5.64385618977472,0
0,-2.73696559416621
-0.674069974555141,-2.06140054466414
0,-5.05889368905357
-0.149217312942541,-2.68391691115345
-3.47248777146274,-2.88752527074159
-0.415437303920696,-2.90150404906146
-0.912553083854288,-2.71431320057486
-0.294368858333782,-3.06054154193505
0,0
0.327497720447979,-3.12627711653948
0.107500436176943,-1.98331677341224
0.909989834267405,-2.0962153152593
-2.27563444261343,-3.71620703399941
0.157495369053802,-1.49049469158287
0.200396027510797,-2.61370488570717
-0.162938571126205,-0.438573013739633
-3.57288966842058,-5.30985526258679
-0.146234895397212,-1.82336724004624
-4.75488750216347,-3.58496250072116
-0.858353127464674,-2.46141743456114
0.656504359385878,-1.59614005003264
-0.762960802699151,-1.53789424706438
-2.1030934929641,2.34414282870289
-1.21993969201244,-2.65513091213698
-0.154382061381224,-0.694477039937091
0.522761890752631,-2.00894137060287
-0.547120437672329,-3.77923849271849
-1.49243588568961,-3.08397104033425
-2.32192809488736,-1.21956637725768
0.00245425923812875,-2.94379442082347
-2.40717538150587,-2.07275634243531
-0.359497245335085,-3.16276520986945
0.0124306085869608,-2.56934734033863
-0.224846145422613,-1.85684991310892
-0.107710848446794,-0.812438385560485
-5.64385618977472,-4.05889368905357
-0.274804182773337,-0.830074998557688
-2.45490196015678,-0.903492019146654
-0.174920655277053,-2.53811352553735
0,-0.832890014164742
-4.68650052718322,-1.22706890854592
-0.0525869620942199,1.71255392812629
-0.942373182417945,-3.4594316186373
-4.05889368905357,-0.836501267717121
-0.0164185128349268,-2.67907284381657
-0.821050749564096,-3.01892499862755
-0.296296646457538,-4.73452654871479
0.0848008182775393,-1.87601128272455
0.234359110682231,-0.85977320433935
0.153640306486817,-2.58722377867766
0,-2.7796099315747
0.078219442313822,-1.33227003910882
0.111130812029522,-0.736368699229728
0,-3.51657552574091
0,-5.05889368905357
0,-4.05889368905357
-5.68650052718322,-1.82851953205565
0,-5.05889368905357
-0.935183547077321,-2.32825571485937
0.3636383467722,0.250961573533219
-0.53356238039616,-3.12182859779216
0.424118221884255,-2.24650487745326
-1.64909283814087,0.483932580489911
-1.03842684763024,-3.26081926896668
0.033338659755075,-3.03830128056735
-1.46777896135082,-3.42245497084133
0.511754261163456,-1.0159285061525
0,-1.64385618977472
-0.72059361013832,-4.03971763214898
0.4950737381982,-3.47180354330627
-2.46512273071515,-0.74075717332858
-0.0752242813528233,-1.6508003140839
0.30250483162397,-1.54897264366594
0,-5.05889368905357
-1.33985000288462,-1.23132554610646
0,-4.05889368905357
-0.236169363446845,-2.30124519723748
-0.395928676331139,2.65535182861255
0,-5.05889368905357
-1.03223209792827,-2.20268979333258
-1.57531233068744,-1.97124100701858
0,-5.05889368905357
-0.540568381362703,-2.87738071333604
-2.53841991478413,-1.47130571892559
-0.911322841923779,-1.57613865033415
-0.350005667424427,-3.83123016652071
0,-4.05889368905357
0,0
0.0354488360042898,-0.615427781448208
-2.07999932206522,-2.783606319285
-1.60514038265879,-1.6887983117057
0.405966768103371,-3.87824166083483
0.509536230548916,-0.523441091897357
0.451821957046008,-1.87385896986692
-0.581258531957737,-1.16899811734947
0.0193167075341695,-2.84055005168458
0.307361981752698,3.10479619001161
0.307179384697155,-2.20374492571066
-0.328627457710175,-1.97092657071558
0.0367265354879071,-1.112543518095
-2.98792716769943,-0.828728572850171
-0.223932450521038,-3.6419853941278
-3.15754127698648,2.05191208864247
0.0232426748180931,0.508494023664104
-3.64385618977473,-5.05889368905357
-2.16146342269412,2.32192809488736
-0.882304957330245,-2.08926733809709
-1.04041426844591,-0.300173542246841
-0.263319270093953,-4.17706353674353
0,-1.51457317282976
-0.957960055082331,-3.90724029747446
-0.514573172829758,1.31842640617581
-0.361007831864602,-3.6986486626151
0,0
-0.161105300552302,-1.8501762046142
0.00149957178639211,-2.35137629208382
-0.393500378843795,-1.13116818526085
-0.251630655473489,1.63593600719858
-0.127118878987051,-2.41874554805641
-4.71424551766612,-1.15965666598849
-0.553324599606866,-3.31541478792869
0.215836174388762,-2.21745645728908
-1.51313931976402,-2.67472846203827
-0.29804329914947,-0.5585113923453
-0.276143284886894,-2.46669961910134
-0.0729794453571054,-2.45660399200449
0.124075200710424,0.393979262107495
-0.000663765846026201,-1.95943175218412
-3.1926450779424,-0.752072486556414
-4.64385618977472,-2.12029423371771
-0.386058432307078,-5.26052755022322
-0.893912741610308,-1.45220729186938
-1.19622348831165,-2.97519660899943
-3.70043971814109,-1.37851162325373
0,0
0.0357859201076457,-1.3673227551961
-0.745604512440079,-3.3005544440948
-0.951867504326902,-3.40343087963086
-1.20567502639151,-3.76755391399963
-0.979962246763455,-1.9119438233348
-3.51096191927738,-1.97490901903717
-3.02384674195437,-3.76081233612057
0,-2.25153876699596
-0.077017217488709,-4.25034882037427
-2.94341647163363,-2.25153876699596
-0.337950112611705,-2.96000193206808
-0.345625938311276,-2.40626728965111
0.209000653968338,-0.905097313785468
0,-1
-0.384562807726764,-3.73430044176669
0.0859732231098528,-2.37598279694299
0,-5.05889368905357
0,-3.47393118833241
-0.972888154382759,-2.19656012794578
0.0167952425429785,-0.645335118700638
-3.75488750216347,-2.23132554610646
2.13120205847143,0.993341696965315
-2.32192809488736,-1.19417254768899
0.671541997486381,-2.17119063450961
-0.854569560478436,-2.87446911791614
0,-5.05889368905357
0.63721169416791,-2.78011917797635
-0.524159221658956,0.482694449382106
-1.16564400411444,-3.58710777255271
1.80023048762422,2.36024258012911
5.74082478962184,3.93231319248843
5.95264419077414,4.00941542674386
5.99763651068597,4.03897123151283
5.93598350712885,4.09295285346725
5.91397216255731,3.85085656069419
-3.36457243229586,-2.29418310440446
-0.919412078513833,-1.5244402022891
-3.68650052718322,0.513171817653146
0,-3.05889368905357
0.130861249667506,-3.36202566615527
-1.01801140798432,-0.416231289202888
0,-5.05889368905357
0,-5.05889368905357
-0.960001932068081,-4.37503943134692
0.636799785186672,-1.0173235341628
0,0
-2.57787307593484,-0.525784564786383
-2.36257007938471,1.43986935225878
-2.40880554556733,0.761119455874983
-0.127504473418847,-3.50479215203717
-1.1046623613718,-1.00980317503036
-2.11103131238874,-2.36257007938471
-0.470827013266228,-2.37068740680722
-1.65326851411207,-2.43462822763672
-2.50695998871988,-3.16992500144231
0,-4.05889368905357
-1.03868046816406,-2.86180270607998
-1.47130571892559,-4.34577483684173
0.532811218670049,-2.64599193411872
-0.96691764504417,-2.21620854971308
-0.784610966401315,-3.16382480190589
-3.01380579952503,0.900464326449086
-0.88734775561216,-3.0815574091779
0.0389239897690282,-1.85379510414751
0,-3.05889368905357
-4.20945336562895,-0.728326675892334
0,0
0,-5.10153802646206
0,0
0,-5.05889368905357
0.22026612022806,-2.58868558676387
0,-1.94341647163363
0.245818270257259,-0.250561165711131
-1.22163170682323,-2.94622874355902
-1.78810444315801,-1.97862634920743
-0.23703919730085,-1.23703919730085
-1.61738397841353,-0.773034848873728
1.93920831588125,4.26987563006645
0.532833654211243,-0.41121930638907
0.685482449283857,-2.81656998840382
4.78477707408239,5.94387377529341
4.61247760625553,5.76878582365614
1.09485918634144,2.90968922896119
0.884703832343857,0.602240492152992
0,-3.05889368905357
5.57849150445965,3.1435627306444
-0.214897884789524,0.37255416795733
-2.56187888760812,0.264972210075286
0,0
0,-3.47393118833241
0,0
-0.244386838208087,-3.22289501498058
-1,-0.564144029213602
-1.90876474735881,-4.03905277656378
-2.88752527074159,-2.62449086490779
0,0
0,0
0,-5.05889368905357
0,-3.47393118833241
0,0
-4.64385618977472,-4.05889368905357
-4.64385618977472,0.263034405833794
-0.324839690307266,-0.961729983072283
1.46840991313493,0.256051732687679
-0.310006073211849,-3.92990236404239
-0.146046317883484,-2.40883434082181
-2.94341647163363,-4.05889368905357
0.492838694695097,-3.62687267329931
-3.64385618977473,-0.915935735211525
-0.01786273386051,-1.25712897376135
-0.258020206784391,-2.65646846569685
-0.449863150952845,-4.0203935464995
-0.00386359449161629,-2.07905819406279
0.315963424594597,-1.31114601823935
-0.0191743021684754,-1.99215172945862
-0.424323456118132,-2.64488209226204
-2.23132554610646,-1.20029865048583
0.0646869685272148,-0.251132316777502
0.37851162325373,-3.05889368905357
-1.78135971352466,-2.50834121911824
-5.64385618977472,0
0.0164754157934803,-3.74566638218704
0.172836596862216,-3.6686595807753
0,0
-4.16992500144231,-0.872244452801627
0.933986424031056,-0.678824905561169
-0.52105563154893,-3.5177815613202
0,-0.577766999316952
0,-3.05889368905357
0.11322683244329,-4.35497499582174
-0.974004791467055,-1.28950661719498
-0.670935723831009,0.714858575366417
-0.844349129539806,1.32921444896586
-2.78932099922734,0.194911684914341
-0.767257031763305,-3.63318182517184
