gene_name,log2FoldChange.KO_Inf_8h_KO_Mock_8h,padj.KO_Inf_8h_KO_Mock_8h,diff.KO_Inf_8h_KO_Mock_8h,log2FoldChange.WT_Inf_8h_WT_Mock_8h,padj.WT_Inf_8h_WT_Mock_8h,diff.WT_Inf_8h_WT_Mock_8h,mean_KO_Inf_8h,mean_KO_Mock_8h,mean_WT_Inf_8h,mean_WT_Mock_8h
MCF2,1.17826729829507,0.00409175645493969,Up,-0.475211169014934,0.305891949320545,No,13.6933877027431,1.81821978001022,10.8460366302988,18.443650872986
ATP11C,-0.384185024054888,8.75999641193174e-07,No,-0.527958259961596,5.13329833686271e-12,No,957.838983390011,1253.60056755219,1117.96294384154,1618.14737363622
SNORA18,0.0567492604322815,0.925250120647826,No,-0.0893721843238485,0.865546334254665,No,16.7569316210172,15.7434685233966,16.283655294896,17.9739542705773
LINC00632,-0.00639780425402997,0.989092359872059,No,0.336964766639478,0.132422637940562,No,132.805796812522,133.22618920271,211.63074314533,164.880768990368
CDR1,0.514534488638379,0.235245582532552,No,1.14915307400801,0.00318212341998921,Up,24.7181924190053,14.2514743228064,36.0570939648195,10.1813796760574
LDOC1,-0.229653263044799,0.100927807159672,No,-0.450758651017599,0.000575316006875751,No,286.848873098954,337.564373416198,300.725600143621,413.700597836948
SLITRK2,-0.833820812126147,1.90316964721624e-23,No,-0.731529060342111,1.13361712213708e-14,No,729.075015462289,1307.74690281668,483.685144717056,809.404113502832
FMR1,0.523519206876097,5.65453438655459e-13,No,0.517702384762399,4.65059395422889e-12,No,1293.65530211875,897.773895175634,1343.92532940339,934.162862084789
AFF2,-0.641245303537862,1.61462928844557e-05,No,-0.701556024197255,3.75483541104251e-06,No,188.150895421148,298.717375518603,200.022068942561,332.794100824989
IDS,-0.392765180328661,0.000165102244752103,No,-0.0586905559136348,0.648595367962825,No,537.24229283466,709.247113372513,942.084469030873,980.231614190354
IDS,-0.392765180328661,0.000165102244752103,No,-0.0586905559136348,0.648595367962825,No,537.24229283466,709.247113372513,942.084469030873,980.231614190354
TMEM185A,0.0789485176018854,0.702105430081466,No,0.0137680084616866,0.951749137842224,No,408.82197866204,386.172531795657,449.345626781412,444.483913087714
MAMLD1,-0.209512870379099,0.618644189784994,No,-0.244110329752914,0.478743394193762,No,20.8489298910662,25.2256600595299,98.5358755708124,119.038228469422
MTM1,0.23982927821595,0.181815820785479,No,0.220301950590602,0.175891136099482,No,191.752508166988,160.628859689952,400.187429484811,341.578629108402
MTMR1,-0.38280569417696,0.000254029689978451,No,-0.488216106491151,3.42552872232098e-07,No,599.97714543004,785.57803791551,1389.11657695851,1959.84952784674
CD99L2,-0.527290225755778,1.32431939043612e-12,No,-0.699886377254133,1.07277038229485e-23,No,739.891687308608,1070.2147809595,1165.98857241427,1902.79718650842
HMGB3,-0.690868850061088,4.19539186052019e-26,No,-0.662262669692561,3.33105163607074e-25,No,2035.29432273295,3297.1099311882,3456.47967590478,5489.85474030201
GPR50,0.0409560904780252,0.864548862684556,No,0.251628975792667,0.158559662335017,No,6.39141459366518,0.984667770278897,38.0332424620782,0
VMA21,-0.585214420167413,1.07372949657949e-08,No,-0.47684710902848,2.10913221857019e-07,No,396.822327306366,600.758584786927,1047.87544875678,1463.58323984578
GABRQ,-0.727883491350546,0.0567269549889607,No,0.00465909772655428,0.992714626450531,No,3.48600012843197,10.2964723462898,135.593249596826,134.463740122578
CETN2,-0.702693661864856,1.67137442522377e-08,No,-1.03343036871868,4.4871547166293e-18,Down,286.03171225397,472.455050228258,375.021255223018,782.423459489643
NSDHL,-0.135331660452879,0.199668438954711,No,-0.235015168620472,0.00615551522745097,No,551.633499660294,606.279758117675,1265.69864996363,1490.39347026456
ZNF185,-0.610292262411161,0.0326775776135937,No,-0.571173675424022,0.0152561771494661,No,26.2957964584151,43.3347392787692,107.869634184234,165.217526934565
PNMA6A,-0.638765571261364,0.00374496640078417,No,-0.530684968990895,0.0106762299798074,No,68.497986976866,111.505663363725,145.476622548102,216.158659771088
ZNF275,0.139417146856967,0.253103508966473,No,0.338024855824061,0.000347109159044224,No,464.497521185338,421.216082208364,1252.76640877617,989.484120208434
TREX2,0.0627805254369636,0.921357191758688,No,0.490649066159008,0.254911728798843,No,6.54957325171923,5.61037164073377,30.6247648418537,19.339670313159
HAUS7,-0.0921133287211168,0.46393993293339,No,-0.165509028045164,0.107889237054709,No,419.457480305422,447.543276774157,789.791517630355,886.908111255863
DUSP9,0.213927804841812,0.00131117252690148,No,0.0910525028849331,0.188680000477474,No,1763.84076040856,1518.74028708196,3525.09217583055,3310.84620733303
PNCK,-0.489078672803321,0.121618749977156,No,0.132554024027559,0.76824017138772,No,66.5290070434684,98.4327954642642,21.8907887379791,19.0710208695758
SLC6A8,-0.320189313259599,1.39329068655276e-08,No,-0.00225743790590953,0.980708414664515,No,2859.3325169037,3574.31900381035,4596.86066725477,4607.40312231124
BCAP31,-0.472978473406788,8.88417199933058e-11,No,-0.680198057726405,2.06613227919702e-22,No,2001.64455571805,2786.77952847819,3429.77233201713,5524.63468636274
ABCD1,-0.869464495127442,0.000129100945082427,No,-1.05742812862853,1.69589204241343e-07,Down,47.3294388176263,92.9406247317688,114.276875655541,248.917952781427
PLXNB3,0.142161809152499,0.804961119008626,No,0.780123938439205,0.0680697354585741,No,1.65201842714985,0.455384540236112,22.3797458881364,9.59378876728531
IDH3G,-0.0141500875760308,0.923394455028388,No,0.340298325109976,5.09143401908847e-05,No,818.256707565103,826.202749205432,1937.39539445598,1529.30041513264
SSR4,-0.509565617611357,5.56522502024591e-09,No,-0.425179974638381,4.58389348007062e-07,No,1055.59212893602,1509.49897461447,2307.06125893067,3107.73201139333
PDZD4,-0.205895920630091,0.442197903815944,No,-0.400128291386304,0.0166430463063351,No,49.7913454303773,58.1727471382067,319.931962689836,425.237582076156
L1CAM,0.279085134905078,0.576242862602836,No,0.209582997941931,0.662938294347444,No,9.62600421402141,6.16262630834806,38.4955358306669,31.4085205857228
ARHGAP4,-0.215854685232118,0.689908999216556,No,-0.473899903411611,0.290463310054059,No,1.63362789927233,2.7784175475886,22.8566601542466,36.0577500984847
NAA10,-0.304674787464199,0.000109015926314649,No,-0.30431874904655,4.79939043094313e-05,No,1150.39389951729,1423.74349747204,2165.51803948373,2681.26104583729
RENBP,-0.412417151941602,0.0477829321673896,No,-0.71392291082761,1.74668043926981e-05,No,89.4270625111474,121.871963616166,281.815056909877,471.76996549266
HCFC1,-0.556099416959414,3.3123029916701e-14,No,-0.177520322816173,0.0286867132691437,No,3524.01949459098,5200.31234306088,4590.50590544347,5196.49625863056
TMEM187,-0.594961014923026,0.113578542161629,No,-0.649547553552984,0.0632263999305281,No,16.8099087489653,29.4923930452785,38.6892961904488,66.7763673565468
IRAK1,-0.718155011820704,3.34282059608222e-46,No,-0.925118941898856,2.61387841373133e-87,No,2378.37723053271,3921.72683753499,5815.59934785501,11075.3382662327
MECP2,-0.396141921508,8.25842208613466e-08,No,-0.382831519974528,2.50101473041204e-08,No,946.038656895436,1248.7358360422,1953.97418079959,2550.91939446629
TKTL1,0.777493814209563,0.066274832004404,No,1.51633707183219,0.000108964014010504,Up,9.76869264224756,1.9751036798753,29.6777680577078,3.83924805051593
FLNA,-0.168762346534341,0.0487394107368479,No,0.24020477632056,0.00324331696486673,No,26984.5518438751,30369.569869647,50046.4273170927,42298.2076776935
EMD,-0.391977821173322,1.79385035046953e-07,No,-0.405562812428683,2.64744031649098e-09,No,832.510522260599,1095.58772577388,1855.11451576574,2460.91128512147
RPL10,0.317338579830182,2.55722095728497e-10,No,0.319328108521832,1.65366608589242e-10,No,29443.7312177772,23607.7950228711,45101.1048313789,36114.2750129463
SNORA70,0.455344078260059,0.100175554748694,No,0.883755901007216,0.000186521492423951,No,65.6434929621102,45.4951190644965,151.654838605704,77.7730486851463
DNASE1L1,-1.02942845693376,1.60368356452838e-11,Down,-1.29482120931858,1.58177336215416e-24,Down,100.162380642174,212.38762937194,285.136684453082,715.564877182729
ATP6AP1,-0.172848398247212,0.00397341671711489,No,0.010135846491179,0.8955341843318,No,1787.85425176346,2017.04479566612,3863.78510468122,3840.96354499724
GDI1,-0.176183398873854,0.00374405389899216,No,-0.198593503878338,0.00042519590681814,No,2155.76617211114,2437.7629624483,4519.85134515188,5190.65229040111
FAM50A,-0.255298992288581,0.00120758699510648,No,-0.184435383343041,0.0163233254315975,No,1090.81655445948,1303.79319797643,2216.26210107743,2518.9740636113
PLXNA3,1.07588808659477,6.98817494700341e-27,Up,1.46780785072179,6.97415870699874e-53,Up,1759.51570440541,822.67334435244,4703.17573699759,1671.08855125325
LAGE3,-0.389431407698613,0.00160332427166793,No,-0.414819061917435,0.000599400786608824,No,673.21636407486,887.948366746234,1012.35875236701,1362.61392023165
UBL4A,-0.486019441670119,1.29008673712888e-14,No,-0.524400365445889,7.34532025769083e-19,No,1301.34749929677,1827.33611533469,2481.29396793387,3577.05089820064
SLC10A3,0.55855845598405,1.53519917947066e-08,No,0.571742533185711,1.19187255570574e-10,No,679.181504187302,457.164034404992,1651.91064766203,1107.38806257481
FAM3A,-0.86503794885262,2.14956086145857e-14,No,-0.879864308455136,1.86890237241372e-17,No,242.228025659579,447.648499255933,490.376609201549,912.947280168488
G6PD,-0.634237843297485,6.08592543671219e-18,No,-0.520394787723112,1.82911973373586e-15,No,700.825462968856,1093.66657924716,1968.52033598038,2832.94116204295
IKBKG,0.239107389767736,0.0293598845744076,No,0.205137451638164,0.0452036657646724,No,494.677133163885,417.811582709021,930.11691306227,804.37719652884
GAB3,0.380092060921603,0.408170461765009,No,0.300505356070875,0.510549710392644,No,16.6498844119608,10.7630238667004,35.1155103957284,26.4462258249537
DKC1,-0.101200682549996,0.0612114490348611,No,-0.0523572852133235,0.373627315093469,No,5304.80108220715,5690.72431372757,7238.71586570071,7508.32307473896
MPP1,-0.314310215855454,0.0416259960826511,No,-0.269217082226952,0.0583468282049213,No,214.478622787179,268.711585552054,482.920818275708,586.170287417221
F8,0.130395420852712,0.820424231141422,No,-0.925833860089978,0.025830066846739,No,21.5154863720494,18.6886077162852,12.5990066610899,36.6114486336582
F8A1,0.23210758031446,0.12735089387311,No,0.503155765517092,0.000101602249293807,No,280.236999486608,236.594377821442,552.178371610902,388.30263449503
FUNDC2,-0.348327074698706,0.00059181257338022,No,-0.58776549697001,2.45840059991419e-10,No,573.999374482339,733.446763925165,905.042605946963,1369.06240914012
MTCP1,0.0322296906496039,0.947262926470572,No,-0.00250446839602471,0.998024858205222,No,47.0937520897538,45.3878836692154,88.0133919480173,89.0434505477096
CMC4,-0.842969269536667,0.000181336168979641,No,-1.06942705942531,2.56169795920325e-08,Down,46.6435792106137,89.9061097852634,115.422338025904,253.06124187207
BRCC3,-0.129586037711848,0.173947116072141,No,-0.0242370907805946,0.815881213351812,No,668.440468898932,732.056664825284,1611.91887774513,1639.00696298958
VBP1,-0.658163064318688,2.44433031237306e-21,No,-0.813402756689542,1.58757972725976e-35,No,1279.31400971307,2026.88130858209,2370.44497697466,4185.44029274632
TMLHE,-0.632453805450396,0.000174036647065571,No,-0.41459197251731,0.012449261150423,No,247.488377298881,392.374628934768,472.090364055683,635.608767351746
SPRY3,0.00999298776112382,0.989651724973324,No,-0.00355333658908657,0.996825257913925,No,21.3154752889008,21.1064376010282,45.7681551515194,45.6819685427861
VAMP7,-0.0863829421198009,0.388715708345834,No,-0.182172555952752,0.0208749417956636,No,657.527265952939,697.88945168707,1305.77436802411,1483.09057234569
IL9R,-0.416497591849294,0.270022132620304,No,0.120413938139811,0.795277749070172,No,48.78441934453,69.5678258787233,41.3972767911604,36.90153671095
WASIR1,-0.55156123997004,0.191798067274894,No,-0.530954432438856,0.209202307170745,No,15.3886706918436,27.3081256835594,19.9887467097862,33.5817782530999
RPL23AP53,0.0781133841857862,0.669753438220219,No,0.124561970721487,0.487693962725561,No,373.764583453186,353.615166243142,298.757704035938,272.148559464293
ZNF596,-0.230167938640113,0.544529026908661,No,-0.742681598911833,0.0260606183326116,No,43.2175260456157,52.8583550554905,24.7667214679456,47.623480323497
FBXO25,0,1,No,-0.355563648819504,0.185859942806089,No,0,0,136.649398393269,177.554842834075
TDRP,0.019085430928565,0.979569488579864,No,0.94739184549768,0.0231020658966879,No,12.1399821589342,11.9480371539229,28.5369223214176,8.47285004235705
ERICH1,0.0384349269155809,0.79946987331867,No,-0.155148136069934,0.209160013788102,No,684.030656316563,665.706035672017,593.113410250045,659.299059195804
CLN8,-0.017672664648878,0.934740024484355,No,0.0456946678713829,0.80519696730949,No,329.958476882521,334.307113845171,353.18736217527,341.85248352663
ARHGEF10,-0.298459099858375,0.00772817920494216,No,-0.219598955640141,0.0648458254363658,No,971.745879322322,1200.42840022627,1006.93841313899,1174.46527252504
KBTBD11,-0.700006494112909,2.62521213192384e-07,No,-0.468212657724538,0.00114685214602945,No,260.458337735388,429.277070351841,314.252279872543,437.669070214709
CSMD1,0.262870287590034,0.612483427896409,No,-0.331622103717186,0.491448464246627,No,2.03527354652376,0,18.979046651588,26.7754501055186
SNORA70,0.455344078260059,0.100175554748694,No,0.883755901007216,0.000186521492423951,No,65.6434929621102,45.4951190644965,151.654838605704,77.7730486851463
MCPH1,0.1776667917685,0.120891324279472,No,0.143526197351025,0.236385366517456,No,646.757337626086,570.875202649894,666.188863652533,603.325520491718
AGPAT5,-0.133567534129611,0.28712381765213,No,-0.145508489017426,0.243483087081129,No,1319.61368842957,1449.99160357072,1292.24863057162,1429.88157930749
FAM66B,-0.602540037255925,0.182311642607789,No,-0.748178296943272,0.0856098099009849,No,2.10671342016568,8.22444247586626,14.9529769395417,34.9018334681203
ZNF705G,-0.713697350394671,0.103792605382825,No,0.175011407480607,0.743847493280905,No,1.18194753598103,6.91755714116978,13.1262174218667,10.8069204138907
PRR23D2,0.408812430729355,0.362989759340459,No,3.18919613648652,2.06708064653822e-18,Up,2.16020254944194,0,54.4381252748374,0
FAM86B3P,-0.48519478653263,0.0567433407356076,No,-0.756350220938196,0.00290368139740533,No,91.8943930523441,133.290265422557,63.913431027606,115.066977998064
CLDN23,0.0278125770799695,0.958810516566484,No,0.303488634788089,0.49897333191315,No,64.0793524833937,63.0692270694955,16.0285469883372,10.6665309153251
MFHAS1,-0.55148688820135,1.86079517899773e-11,No,-0.360661989808737,3.959148009203e-05,No,631.727413864348,930.125912487649,708.665099529613,915.032408355387
SNORA70,0.455344078260059,0.100175554748694,No,0.883755901007216,0.000186521492423951,No,65.6434929621102,45.4951190644965,151.654838605704,77.7730486851463
ERI1,0.0515176120693232,0.711418445596631,No,-0.0271084222900814,0.850271230912163,No,639.349260845533,616.36634810529,683.393321856195,695.688444460255
PPP1R3B,0.0564085026274687,0.708797800415399,No,0.834888509598413,9.38247311496487e-08,No,687.251812020274,661.118434150916,199.697751430111,107.560171818702
TNKS,0.847900966504932,3.73809775771091e-31,No,0.88282526175167,1.86826885620532e-32,No,1871.907526969,1033.71343067443,2005.23035037091,1081.28406542126
MSRA,0.133679072974751,0.797816894994716,No,-0.600709574231877,0.0657718468014378,No,8.95401389587174,7.07379647378798,55.764845118961,90.2705374451931
RP1L1,-0.495221424362502,0.267931246409285,No,-0.273551075756405,0.56419429124582,No,6.60428491672695,12.6490420558141,17.0298299037335,22.1745458891157
SOX7,1.24013081901465,4.15673669769799e-22,Up,1.51930682690323,2.35351644152039e-33,Up,410.487108487586,169.130393243633,611.086291500133,208.124113389813
SOX7,1.24013081901465,4.15673669769799e-22,Up,1.51930682690323,2.35351644152039e-33,Up,410.487108487586,169.130393243633,611.086291500133,208.124113389813
PINX1,0.178555346842858,0.129336726903011,No,0.199966336159904,0.0823821385965404,No,838.27708049413,739.566875491594,1049.50352298409,910.584669736043
XKR6,0.622005448233623,0.00410638218031181,No,0.200198825013882,0.435914687459978,No,203.767825725476,127.723982891458,167.411541287433,143.713556970975
MTMR9,0.336297892241177,0.00497580548382569,No,0.531969717114964,6.6695544878092e-06,No,574.3899173326,453.201637619694,621.966112276924,425.273301690399
TDH,-0.0493600370987753,0.940205736465681,No,-0.298008889082678,0.547380313689578,No,7.16124251291278,7.75875062557431,10.2467219425098,15.1932413224742
GATA4,-0.400524142581492,0.396933634589876,No,0.0757700410217919,0.891666063217817,No,4.81533138685009,10.20616479077,13.4635943112306,12.2150990345508
NEIL2,-0.513870186758423,0.00192342409953998,No,-0.764395602289047,3.17808060042637e-06,No,180.112016253628,261.131834718532,181.74251431247,316.611368085423
FDFT1,-0.260724564297814,1.17565288431715e-06,No,-0.223485337735233,5.45451670849544e-05,No,3457.31292104425,4146.14556598963,3789.36937232374,4426.73407474029
CTSB,-0.372736604540699,3.30623353093355e-11,No,-0.238253818330697,4.63790127592648e-05,No,1612.32180607837,2091.37344037427,1977.88943498824,2336.56297203855
FAM90A2P,0.122708935511912,0.827665811929764,No,3.26290222908725,1.90217235133205e-18,Up,0.842194172529563,0,82.6536152248325,1.51211174988283
FAM86B1,-0.214689767809786,0.650991089772443,No,-0.712443875552232,0.0767658446819387,No,28.0327170095766,34.4833573005145,14.1108700912282,29.4239836946517
FAM90A25P,1.96735195228487,1.86066893497711e-08,Up,6.49568256076812,3.84604238451765e-101,Up,21.8526599389823,0.905899284082509,661.713595258238,1.0078568536917
FAM86B2,-1.03846608484563,2.61238558946119e-05,Down,-0.411729472782665,0.158662248821683,No,73.6983539739154,164.080887062723,72.0500714590595,100.357751459189
LONRF1,-0.648670067636574,2.49539684808576e-08,No,-0.638305810679448,7.99166787598799e-08,No,361.548890188213,573.178485059677,405.570855321496,640.577984839012
DLC1,0.751905020180431,0.000202600616486624,No,0.27908263836507,0.166466764520892,No,149.65437924764,84.6485982056932,341.569832101318,278.952471343756
TUSC3,-0.137499415585298,0.196840229835171,No,-0.224223734288361,0.0259017036694463,No,1029.8143483199,1134.35872510159,1038.85519002029,1217.54682476676
MICU3,0.699576092581919,7.72055498362888e-06,No,0.555228907133656,0.00090830332572527,No,281.83505878281,169.7285246034,251.064566998714,166.75127128101
ZDHHC2,-0.49422673942541,2.84483465113719e-06,No,-0.232754722648227,0.03799759098715,No,476.468865233115,676.642518184752,701.551137207895,824.644462632485
CNOT7,-0.222140868549347,4.93153378774122e-05,No,-0.259914235979866,2.48918136921282e-06,No,2528.46817009798,2951.93159346414,2650.35162795386,3178.21976859574
VPS37A,-0.429945315924996,0.000103783549758609,No,-0.266144222497706,0.0245273768518231,No,427.594357829416,579.372021470704,506.465936341921,612.041434425335
MTMR7,0.753358321728362,0.000627116804548289,No,0.55123538085436,0.0111971426230028,No,121.827244103564,68.7176310365588,175.072665890968,116.341612846909
SLC7A2,-0.303406748176353,0.0012071722457407,No,-0.417676692442639,4.93775601773e-06,No,1103.91855700056,1366.98522473362,1252.74369457412,1679.67048943179
PDGFRL,-0.279967851475126,0.366430249487578,No,-0.430841161835152,0.131031693970733,No,58.6000762984101,73.0523302808117,77.755772895752,108.748702055693
MTUS1,0.0561322764149842,0.532019914717188,No,-0.0878112490425926,0.3156638325811,No,1319.70486495279,1268.53957101067,1113.16049583186,1184.66363809897
PCM1,-0.118534485092238,0.116562548011397,No,-0.0911933664464824,0.251753561898823,No,2709.26564406931,2943.28971900845,2741.1917990118,2921.57445858721
ASAH1,0.285137258652201,0.000459919734352105,No,0.244808760815396,0.00355448087319729,No,1184.41953819328,969.541887998635,1292.70763727957,1089.83145375288
NAT1,0.537445900769956,0.0451284919860965,No,0.051760007666474,0.885149357672413,No,89.9496702547668,58.9633149562525,84.4369182575372,80.9387044471674
PSD3,0.919558397076898,3.51366864915413e-12,No,0.806766145410666,1.32662956007479e-09,No,792.501851426074,410.746865617183,929.780650884834,522.328267461412
SNORA62,0.600852045309833,0.168473137181806,No,1.09677925152402,0.00702567290116882,Up,25.5591927129256,13.4466614734237,22.2853283108226,4.78074035769478
SH2D4A,0,1,No,0.704901816300447,0.0767762167710992,No,0,0,74.7408121176859,40.031983083321
CSGALNACT1,0.521042415348025,0.234046455466423,No,0.159119587062296,0.716453554739021,No,4.11428707606817,0.615392284817169,117.339037464457,103.458522170547
INTS10,-0.0396117208342514,0.692817261981527,No,-0.0434632531932488,0.6514062241529,No,1053.57389312351,1082.83149586377,1205.85659343104,1243.21540748448
LPL,0,1,No,-0.399932775243669,0.135556714500472,No,0,0,125.525448424888,168.104710469174
ATP6V1B2,0.402354744586138,4.00387056973285e-13,No,0.299405201257544,9.94676535214806e-08,No,2102.84804982328,1588.61696612759,2509.24929436455,2039.44428205577
LZTS1,0.160749096790777,0.77661099981199,No,0.253339171355545,0.59647475937092,No,1.27279637882674,0,37.5348952485125,30.5484742623178
XPO7,-0.789227809697347,1.80713978386478e-47,No,-0.837730432161644,2.50622459041894e-49,No,1546.04946402653,2680.86052150578,1506.71949488624,2700.46818032064
DMTN,-9.79523504042721e-05,1,No,0.693730412787634,0.0086692235389912,No,67.8610171624281,67.595338121109,152.894707783701,89.6087148783043
NUDT18,-0.441920791237172,0.291440548372944,No,0.0022865383434635,0.999117672436291,No,12.239315996483,19.2772623826262,39.6340876649282,39.7267716361728
REEP4,-0.592275620824457,4.44212916801368e-15,No,-0.430147228399773,5.24343654843477e-08,No,813.993366030204,1232.20963460194,930.990485118799,1263.09754375754
BMP1,-0.498038983160671,0.000120563425606207,No,-0.53025533721259,7.1509303189744e-05,No,262.754675511355,374.607996979288,280.758305730159,409.667709390453
POLR3D,0.114130122443037,0.104919686231004,No,0.0711392877919066,0.363910386815264,No,1801.19451383546,1663.73579248609,1735.09379610729,1653.86672075128
PIWIL2,0.946634485667572,0.0243985378362211,No,0.743487248956168,0.087291083354824,No,18.2328139381985,5.34779148339661,13.7737637804411,4.41685227572881
SLC39A14,-0.0788589068415984,0.168247795417567,No,0.0791904698244083,0.16569086241009,No,3608.27424166944,3811.86580867671,4379.66739228624,4142.18414654092
PPP3CC,0.0732317636006492,0.746529370019408,No,-0.278875889035844,0.105514245228164,No,204.82471315576,194.464112947959,279.076151295183,340.101165758246
SORBS3,-0.495474789552483,1.19869129605795e-14,No,-0.465962796344909,6.2603830417282e-13,No,1129.74447790954,1596.4530091121,1403.453381027,1942.86381400664
PDLIM2,-0.515569712144883,4.35513019512942e-05,No,-0.708629393273276,1.16953198561931e-08,No,308.65482938957,445.217436771326,352.330823387388,582.920095573321
C8orf58,-0.00335413307550913,0.994279824786244,No,0.160837794648031,0.417781869281979,No,227.692790029155,228.253319080259,250.790562184684,222.524568640916
CCAR2,0.20765685129792,9.38832151671594e-07,No,0.291600587845561,9.384163353924e-12,No,5622.05559105776,4867.96731992568,5673.26134242029,4630.33680716497
BIN3,0.0926368642399352,0.586524100295354,No,0.0551308477988663,0.758242486141963,No,470.526294525455,440.400573032105,536.813036682117,517.108016881453
EGR3,1.69580442781003,4.35241702541013e-08,Up,2.72993140895978,2.914404168051e-23,Up,42.2651386646451,7.19885306798677,198.919342745924,21.6913778698872
RHOBTB2,-0.553480736609105,0.00201794977345008,No,-0.570012680421131,0.000853255547533529,No,124.658001472855,186.565565037695,200.550239835214,301.793608675543
TNFRSF10B,0.709558024012274,5.11009536685687e-42,No,0.899478000542013,9.90543054854735e-57,No,3804.15617596247,2320.73308146501,2871.11147165371,1530.10636868147
TNFRSF10C,0.755954074720785,0.0611620423840157,No,1.45659711747747,0.000116555620986428,Up,28.4172670003345,13.2654966323332,42.3715774955985,9.24947338629611
TNFRSF10D,2.88553722950975,0,Up,3.38559014048818,0,Up,4919.0712802529,654.500419298947,6109.69434773459,568.149812659256
TNFRSF10A,0.333877966242402,0.000121203598054002,No,0.565780252835354,2.03856606300844e-10,No,838.058601475935,662.632339675153,854.848041847198,572.838335127282
CHMP7,0.173307091919391,0.0696787127725817,No,-0.060202520948272,0.596647446920071,No,1236.28945464115,1094.41790462741,1181.43932372606,1232.20793464372
R3HCC1,0.199066843558142,0.0301103998932912,No,0.100984081895327,0.319827733996769,No,897.968385154047,780.495058650768,1041.07169185053,972.143543253353
LOXL2,0.218046759560645,0.547164140991021,No,0.052150637746792,0.890046016540669,No,42.7609949616339,35.4736871487663,86.0153462299403,82.7808216354767
ENTPD4,0.0551641858466299,0.649676809409648,No,-0.130488453850086,0.203864470000574,No,752.2596812127,723.88758856213,921.502224295984,1009.73229769536
SLC25A37,-0.411412891351066,1.98684724415998e-05,No,-0.030988194857238,0.823380101942881,No,633.367857758422,846.256499168374,687.446416440637,700.256095833569
NKX3-1,0.114923116368116,0.841025551090149,No,0.814611005220965,0.0249410902544793,No,5.89411846368721,3.15859794712669,76.2455007847455,38.4709725681499
SNORA67,1.2393597717058,1.88225410221241e-05,Up,1.17904686187717,4.25288931475124e-05,Up,75.2421262821555,26.7901855158255,102.291638542017,39.6363422346273
NEFM,-0.216179843806503,0.687506797314143,No,4.58365241989019,4.10372700818587e-40,Up,0,0.582899583735281,143.818601756465,0
NEFL,0,1,No,1.2549528248406,4.91479488331556e-28,Up,0,0,1154.04101972525,479.551443634835
DOCK5,0.207607867344343,0.331127702561936,No,-0.0250655001226258,0.924679366885851,No,281.559929261078,242.378043574426,339.802823417356,346.452856799573
GNRH1,2.10836659259055,4.08914758093801e-17,Up,2.29705532291228,3.17947431649395e-19,Up,164.159604504217,30.2896312352949,226.019809880684,36.4766729517439
KCTD9,0.366058690362414,3.70430242054701e-05,No,0.358431292936476,5.54193687611662e-05,No,957.018802174719,741.137206301921,1142.94154777755,888.15636090579
CDCA2,0.931076604429743,4.65420728149871e-46,No,0.782525905610931,7.03330740216204e-31,No,2889.62318045528,1508.12415486472,2534.76977675676,1468.32127634737
PPP2R2A,0.364520841271817,0.000307666925553098,No,0.162991174512779,0.148139341892936,No,2197.54399200587,1698.63470219254,2154.58176165132,1921.9550709964
BNIP3L,-0.176905752152667,0.173012512157387,No,-0.306842321304327,0.0166405923062606,No,455.974894829923,516.891426819556,369.883266655021,460.307343167102
PNMA2,-1.17666698620438,2.5664622990527e-33,Down,-1.5138912116788,2.40614858374568e-61,Down,301.339165801696,691.856048448797,474.734876971616,1375.13049357458
DPYSL2,0.319881424052817,6.35707034283378e-08,No,0.307032589713803,2.7778440594609e-07,No,2363.54102393586,1890.48250110649,2741.94301054986,2216.18591858207
ADRA1A,0.127880650403966,0.808133966981709,No,-0.389583712110896,0.256425256498358,No,11.0730712203369,9.12266336169058,57.2321630894809,77.3228403845289
TRIM35,-0.0766188433888104,0.583007362953333,No,0.0968363441216336,0.445156822425443,No,385.433639672312,406.733215988681,594.005300375948,554.500126567767
PTK2B,0.0769407152340045,0.883083092783699,No,-0.54195258893152,0.119116266280698,No,17.8554662706654,15.7855468331322,48.7732268710241,76.2163775026741
CLU,-0.819195975958077,1.13302888947237e-33,No,-0.893775612874302,4.0220118176829e-42,No,812.539862001331,1440.6660390401,1151.93181788828,2151.64453262292
SCARA3,0.00448353957083845,0.999145213022764,No,-0.52132792910269,0.254664074383436,No,2.6552412641543,2.50827519127346,9.35936431987092,18.0140158747402
CCDC25,-0.403092619179376,2.06224420285905e-05,No,-0.706564229628255,1.77568758895726e-14,No,628.625007957619,833.177833475493,673.05348659991,1107.05241013589
ESCO2,0.977617432394215,1.02296470950727e-29,No,1.01247513192375,3.68243833106939e-32,Up,1000.08744290083,502.296274326793,1286.98859034577,633.387818665846
PBK,-0.420973543118272,4.80881768200367e-06,No,-0.658197883546761,2.06831036904999e-13,No,844.00041249545,1134.07413193803,945.744600317935,1502.32306798546
NUGGC,0.561708226165583,0.206414085319859,No,0.579909742422167,0.189658698708171,No,17.8138994370256,9.30519105660939,18.4855552450472,9.58895875398536
ELP3,0.582497957875146,9.87178627406172e-12,No,0.675218343098053,1.56088879054458e-14,No,1171.59596989819,778.536230538087,1207.6847710925,751.789790794842
